timestamp,Open,High,Low,Close,Volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,Returns,Log_Returns,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D,RSI_Signal,BB_Signal,Stoch_Signal,MA_Signal,Weighted_Signal,Final_Signal
2025-05-10 22:00:00,2532.65,2585.97,2520.05,2576.7,586117.737,1746917999999,1497498055.04330,544598,321703.026,822148295.93076,0,,,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-10 23:00:00,2576.7,2600.76,2562.58,2581.91,749191.577,1746921599999,1934893175.52812,612467,379904.795,981447649.23116,0,0.002021966080645754,0.0020199246585577554,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 00:00:00,2581.9,2608.0,2498.79,2542.88,915801.463,1746925199999,2337589787.84601,748773,414601.065,1058482085.66593,0,-0.015116715919609836,-0.015232138150337015,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 01:00:00,2542.87,2556.99,2510.45,2531.81,317659.416,1746928799999,805739666.61614,373431,158895.401,403175240.80069,0,-0.0043533316554458246,-0.004362834994517176,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 02:00:00,2531.81,2565.0,2521.34,2542.39,446981.45,1746932399999,1137166098.36653,406193,227069.178,577620391.64349,0,0.0041788285850834495,0.0041701215293456365,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 03:00:00,2542.39,2554.07,2529.19,2536.31,162213.515,1746935999999,412148867.27512,207793,74080.211,188268292.25255,0,-0.0023914505642328443,-0.002394314649256411,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 04:00:00,2536.31,2550.0,2529.07,2544.13,156903.362,1746939599999,398359007.59348,193277,79976.007,203089765.45900,0,0.003083219322559172,0.0030784759492694775,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 05:00:00,2544.12,2561.68,2535.65,2553.68,204234.963,1746943199999,520920461.47088,221142,94400.308,240837913.84788,0,0.0037537389991861847,0.003746711302218944,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 06:00:00,2553.67,2554.99,2503.66,2520.09,414608.809,1746946799999,1048313523.85080,367643,184347.458,466000756.99030,0,-0.013153566617587042,-0.013240840932126555,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 07:00:00,2520.1,2520.1,2452.61,2472.61,762926.213,1746950399999,1893184252.58345,604027,341377.335,847292998.86555,0,-0.018840596962806933,-0.019020342262984116,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 08:00:00,2472.61,2504.49,2471.5,2479.92,337517.272,1746953999999,839604877.23563,336578,174494.780,434138693.29845,0,0.002956390211153348,0.0029520286837498373,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 09:00:00,2479.92,2521.41,2479.87,2514.15,269250.425,1746957599999,674797506.23958,269455,145868.136,365541309.43731,0,0.013802864608535748,0.013708472667167975,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 10:00:00,2514.15,2520.0,2494.02,2509.5,184658.417,1746961199999,462604625.47293,200064,87262.989,218631996.23132,0,-0.0018495316508562176,-0.001851244146388872,,,,,,0,,,,,,,0,0,0,0,0.0,0
