timestamp,Open,High,Low,Close,Volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,Returns,Log_Returns,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D,RSI_Signal,BB_Signal,Stoch_Signal,MA_Signal,Weighted_Signal,Final_Signal
2025-05-10 22:00:00,0.24021,0.24604,0.23812,0.24568,687887743,1746917999999,166451169.697750,272042,343966988,83266551.374600,0,,,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-10 23:00:00,0.24567,0.2512,0.24541,0.25057,937171127,1746921599999,232355596.833140,364683,479036934,118818107.051600,0,0.019903940084663008,0.019708446473719995,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 00:00:00,0.25058,0.25973,0.24409,0.24967,1771785289,1746925199999,446405140.123160,657733,866741513,218431037.053380,0,-0.0035918106716686937,-0.0035982767114563488,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 01:00:00,0.24967,0.25027,0.23917,0.24069,1001171298,1746928799999,244341365.930510,391177,428750683,104661366.524990,0,-0.035967477069732134,-0.036630247461156416,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 02:00:00,0.24069,0.24379,0.23544,0.23819,725615150,1746932399999,173938810.441290,287375,366179419,87851200.154600,0,-0.010386804603431665,-0.010441123921851087,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 03:00:00,0.23819,0.24123,0.23659,0.23953,352116012,1746935999999,84179292.992520,147459,179273627,42864159.098680,0,0.005625760947142844,0.005609995454981647,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 04:00:00,0.23953,0.2419,0.23894,0.24147,261453508,1746939599999,62936323.036600,122456,144116303,34694305.358470,0,0.008099194255416942,0.008066571806947307,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 05:00:00,0.24148,0.24252,0.23861,0.23866,308495233,1746943199999,74283412.986050,133305,150428325,36236051.149110,0,-0.011637056363109188,-0.0117052968322424,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 06:00:00,0.23866,0.2389,0.23239,0.23434,617907962,1746946799999,145516169.866650,213606,268092699,63153431.482280,0,-0.01810106427553848,-0.018266892701500195,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 07:00:00,0.23433,0.23452,0.2275,0.23024,904172034,1746950399999,208695086.750560,311506,417371508,96401845.436490,0,-0.017495946061278467,-0.01765080910095181,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 08:00:00,0.23024,0.2333,0.2292,0.22967,501527478,1746953999999,115977625.759090,181842,261653657,60530774.615780,0,-0.002475677553856803,-0.0024787471107340754,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 09:00:00,0.22967,0.23474,0.22964,0.23365,462682914,1746957599999,107833454.509820,158485,256615186,59800014.641230,0,0.017329211477336903,0.017180773118111465,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 10:00:00,0.23364,0.2347,0.232,0.23372,349269586,1746961199999,81577432.350490,118579,158588793,37055136.434210,0,0.0002995934089451424,0.00029954853980124354,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 11:00:00,0.23372,0.2346,0.23229,0.23408,206418577,1746964799999,48198123.505070,85665,88673666,20707715.519880,0,0.0015403046380284557,0.0015391195855779427,,,,35.26243476361097,,0,,,,,20.415761712690042,,0,0,0,0,0.0,0
2025-05-11 12:00:00,0.23409,0.2358,0.23234,0.23428,373151653,1746968399999,87374505.385530,137766,175469174,41098459.375030,0,0.0008544087491455521,0.0008540439497673093,,,,35.88976390642577,,0,,,,,21.036301582376602,,0,0,0,0,0.0,0
2025-05-11 13:00:00,0.23429,0.23624,0.22802,0.22828,703247607,1746971999999,163153594.434950,230973,319735638,74206521.113680,0,-0.025610380740993643,-0.02594403555307415,,,,27.332658000179592,,0,,,,,2.4201054917778553,14.6240562622815,1,0,1,0,0.4,1
2025-05-11 14:00:00,0.22829,0.23183,0.22829,0.23124,364356235,1746975599999,83796557.569600,161837,189012551,43481144.554940,0,0.012966532328719138,0.012883186545768017,,,,35.50267821053406,,0,,,,,16.42512077294684,13.293842615700433,0,0,1,0,0.2,0
2025-05-11 15:00:00,0.23125,0.23372,0.22506,0.22685,671194240,1746979199999,154144000.327280,210797,288342833,66269346.785850,0,-0.018984604739664457,-0.019167126104302466,,,,30.097903520760354,,0,,,,,9.55686065136138,9.467362305362025,0,0,1,0,0.2,0
2025-05-11 16:00:00,0.22686,0.22833,0.22204,0.22601,855548471,1746982799999,192631234.372070,286815,426049476,95979390.181410,0,-0.003702887370509167,-0.0037097600289809065,,,,29.182447183590142,,0,,,,,19.384765624999982,15.122249016436067,1,0,1,0,0.4,1
2025-05-11 17:00:00,0.22601,0.23171,0.22555,0.23097,365467094,1746986399999,83573631.084710,162491,193972440,44370053.339000,0,0.021945931595947155,0.021708585877075935,0.2358895,,,40.659705599209744,,0,,0.24969753313292667,0.2358895,0.22208146686707333,43.60351562500005,24.18171396712047,0,0,0,0,0.0,0
