timestamp,Open,High,Low,Close,Volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,Returns,Log_Returns,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D,RSI_Signal,BB_Signal,Stoch_Signal,MA_Signal,Weighted_Signal,Final_Signal
2025-05-10 22:00:00,6.957,7.154,6.92,7.128,1383291,1746917999999,9738767.7070,32754,707920,4982359.4820,0,,,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-10 23:00:00,7.126,7.586,7.1,7.555,5100154,1746921599999,37570972.5050,118210,2396373,17652174.6740,0,0.05990460157126809,0.058178905556194566,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 00:00:00,7.553,7.559,7.19,7.371,3343049,1746925199999,24626891.8550,82281,1498736,11042726.6330,0,-0.024354731965585574,-0.024656213517551002,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 01:00:00,7.371,7.39,7.164,7.229,1139576,1746928799999,8293076.7070,37412,535067,3895977.5410,0,-0.019264685931352665,-0.01945266818899174,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 02:00:00,7.229,7.451,7.174,7.341,1367725,1746932399999,9987881.1630,36225,734324,5368854.1560,0,0.015493152579886482,0.015374359110484131,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 03:00:00,7.34,7.419,7.257,7.26,803171,1746935999999,5904221.6020,24993,353487,2600367.1540,0,-0.011033919084593391,-0.011095244291939593,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 04:00:00,7.26,7.317,7.225,7.28,642311,1746939599999,4672000.7640,23661,327861,2385429.7500,0,0.0027548209366392573,0.0027510333718900187,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 05:00:00,7.28,7.296,7.207,7.226,715339,1746943199999,5178400.5910,21153,350258,2535104.6330,0,-0.007417582417582502,-0.007445229483146205,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 06:00:00,7.226,7.234,7.066,7.123,1282797,1746946799999,9177351.3420,31451,582852,4173376.9210,0,-0.014254082479933539,-0.014356647729231687,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 07:00:00,7.123,7.131,6.966,7.038,1910834,1746950399999,13462909.7200,42209,876526,6178555.3390,0,-0.011933174224343701,-0.012004946096823375,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 08:00:00,7.038,7.132,7.001,7.009,934491,1746953999999,6603030.6110,23257,474014,3352373.1240,0,-0.004120488775220199,-0.004129001381205671,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 09:00:00,7.009,7.12,7.008,7.097,814043,1746957599999,5760102.0350,21830,473455,3350354.6870,0,0.012555286060778936,0.012477122024658097,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 10:00:00,7.096,7.129,7.047,7.097,619671,1746961199999,4396028.6650,17607,315764,2240417.0330,0,0.0,0.0,,,,,,0,,,,,,,0,0,0,0,0.0,0
