timestamp,Open,High,Low,Close,Volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,Returns,Log_Returns,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D,RSI_Signal,BB_Signal,Stoch_Signal,MA_Signal,Weighted_Signal,Final_Signal
2025-05-10 22:00:00,174.08,175.12,173.0,174.92,926773.59,1746917999999,161244428.331450,121167,444320.71,77357422.172210,0,,,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-10 23:00:00,174.91,178.93,174.5,177.86,2693232.25,1746921599999,477071786.966940,275217,1377761.06,244045452.770620,0,0.01680768351246309,0.0166679974267744,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 00:00:00,177.85,179.64,172.78,179.13,3037272.62,1746925199999,537109290.563820,375579,1425417.89,252130917.743570,0,0.007140447543011241,0.00711507525551663,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 01:00:00,179.14,180.29,175.49,176.93,2154675.46,1746928799999,384316508.866670,283881,1063449.76,189736168.035480,0,-0.01228158320772621,-0.012357625102099284,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 02:00:00,176.92,177.82,174.6,175.75,1211571.79,1746932399999,213810977.709080,175289,589717.68,104117113.454260,0,-0.006669304244616536,-0.006691643434137176,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 03:00:00,175.75,176.64,174.84,175.78,621997.76,1746935999999,109383504.821860,95208,287250.71,50529650.362360,0,0.0001706970128023677,0.0001706824457249587,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 04:00:00,175.78,177.66,175.69,177.18,644196.34,1746939599999,113942057.493660,93412,357086.59,63164065.048060,0,0.007964501080896635,0.00793295184738721,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 05:00:00,177.19,177.54,176.05,176.12,499152.45,1746943199999,88163100.213800,82505,203724.01,35996764.019100,0,-0.005982616548143138,-0.006000584096333228,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 06:00:00,176.12,176.2,173.75,174.66,982998.85,1746946799999,171973085.282990,139597,387217.28,67752502.586500,0,-0.008289802407449476,-0.008324353901966232,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 07:00:00,174.66,174.69,172.14,172.55,1351558.49,1746950399999,234160165.512330,163917,630397.74,109244004.844100,0,-0.01208061376388403,-0.012154177441574349,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 08:00:00,172.54,173.9,172.52,172.92,824569.61,1746953999999,142893882.659500,101115,445340.13,77196144.199000,0,0.00214430599826132,0.002142010255418558,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 09:00:00,172.93,174.99,172.72,174.34,718933.83,1746957599999,125176548.619260,98916,430353.26,74930200.635760,0,0.0082118898912793,0.008178355783999045,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 10:00:00,174.34,174.76,173.2,174.55,547061.39,1746961199999,95217088.763800,83510,257921.47,44904485.396300,0,0.001204542847309975,0.0012038179676151805,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 11:00:00,174.55,174.82,173.89,174.69,386372.34,1746964799999,67394817.413600,65263,200902.18,35052101.191900,0,0.0008020624462903303,0.0008017409660931002,,,,47.685321102542325,,0,,,,,31.288343558282325,,0,0,0,0,0.0,0
2025-05-11 12:00:00,174.68,175.19,173.51,173.98,572970.47,1746968399999,99833003.992800,86624,286477.88,49920740.859300,0,-0.004064342549659483,-0.00407262443774366,,,,44.09337242747013,,0,,,,,22.576687116564443,,0,0,0,0,0.0,0
2025-05-11 13:00:00,173.99,174.59,170.77,170.9,1376828.81,1746971999999,237217868.273940,165115,589825.50,101646625.542700,0,-0.017703184274054373,-0.017861759957849374,,,,32.61579109454581,,0,,,,,1.3655462184873497,18.41019229777804,0,0,1,0,0.2,0
2025-05-11 14:00:00,170.9,172.06,170.72,171.82,1037952.06,1746975599999,177933526.343200,121870,511509.85,87687416.688700,0,0.005383265067290699,0.005368827088365132,,,,37.822155023357965,,0,,,,,11.494252873563168,11.812162069538319,0,0,1,0,0.2,0
2025-05-11 15:00:00,171.82,172.88,169.13,170.41,1403827.29,1746979199999,240195509.191440,154414,628347.37,107583201.249200,0,-0.00820626236759392,-0.008240119090609049,,,,33.5444307924687,,0,,,,,14.729574223245127,9.196457771765216,0,0,1,0,0.2,0
2025-05-11 16:00:00,170.41,171.67,169.31,170.46,1071649.3,1746982799999,182810128.825040,132760,517031.21,88219135.122400,0,0.0002934100111495752,0.0002933669748502354,,,,33.83023045428742,,0,,,,,15.592028135990766,13.93861841093302,0,0,1,0,0.2,0
2025-05-11 17:00:00,170.46,171.85,170.12,171.77,857661.86,1746986399999,146822567.882260,117053,454042.04,77711866.902260,0,0.0076850874105363065,0.007655707554782563,174.336,,,40.990630363820586,,0,,179.20594209411163,174.336,169.4660579058884,30.949589683470276,20.423730680902057,0,0,0,0,0.0,0
2025-05-11 18:00:00,171.77,173.21,170.72,172.59,815701.45,1746989999999,140500054.450820,117556,467200.97,80526431.731320,0,0.00477382546428351,0.004762466894377621,174.21949999999998,,,45.00250888869329,,0,,179.13920923937584,174.21949999999998,169.29979076062412,41.14149821640915,29.227705345290065,0,0,0,0,0.0,0
2025-05-11 19:00:00,172.58,173.38,172.09,172.64,487675.93,1746993599999,84244465.972300,87289,235412.38,40679909.689900,0,0.0002897039225910891,0.0002896619665127382,173.9585,,,45.24695095343199,,0,,178.62533736592567,173.9585,169.2916626340743,49.646393210749565,40.57916037020966,0,0,0,0,0.0,0
2025-05-11 20:00:00,172.63,172.74,171.61,172.25,367364.15,1746997199999,63277190.896060,72498,158672.10,27336799.318300,0,-0.0022590361445782303,-0.0022615916160564947,173.6145,,,43.61846965423664,,0,,177.6815553229579,173.6145,169.54744467704208,51.48514851485154,47.424346647336755,0,0,0,0,0.0,0
2025-05-11 21:00:00,172.25,173.18,171.52,173.06,268271.65,1747000799999,46224577.504860,64540,127543.90,21978562.552620,0,0.004702467343976835,0.00469144528482487,173.421,,,47.81906107867911,,0,,177.1964676531524,173.421,169.64553234684757,64.85148514851494,55.32767562470534,0,0,0,0,0.0,0
2025-05-11 22:00:00,173.07,173.76,171.16,171.87,698052.89,1747004399999,120163930.185400,106182,339101.67,58383299.270000,0,-0.006876227897838927,-0.006899978089996664,173.227,,,42.77676705495723,,0,,176.90121882854035,173.227,169.55278117145966,45.21452145214535,53.85038503850395,0,0,0,0,0.0,0
2025-05-11 23:00:00,171.86,173.18,171.79,173.11,373131.68,1747007999999,64389415.284420,67943,175508.95,30287614.973620,0,0.007214755338337264,0.007188853500042162,173.0935,,,48.83142797370107,-0.6978071346460979,0,,176.575994938977,173.0935,169.611005061023,65.67656765676595,58.58085808580875,0,0,0,0,0.0,0
2025-05-12 00:00:00,173.1,175.71,172.97,174.44,971804.42,1747011599999,169525634.077000,129313,511631.91,89256352.305300,0,0.00768297614233715,0.007653612385927466,172.95649999999998,,,54.40403578073773,-0.501441352918647,0,,175.969042281861,172.95649999999998,169.94395771813896,80.69908814589654,63.86339241826928,0,0,0,0,0.0,0
2025-05-12 01:00:00,174.44,175.99,171.62,173.65,1188045.93,1747015199999,206602275.876610,173148,612173.81,106455726.429540,0,-0.004528777803256112,-0.004539063784482651,172.833,,,50.860811825144,-0.40489902987957294,0,,175.4992790551629,172.833,170.1667209448371,65.88921282798836,70.75495621021696,0,0,0,0,0.0,0
2025-05-12 02:00:00,173.66,176.86,172.85,173.91,1575021.28,1747018799999,275235518.867900,201728,731973.20,127967300.610670,0,0.0014972646127267009,0.0014961448296681192,172.7955,,,51.969515266767296,-0.3039054829984593,0,,175.37771203622017,172.7955,170.21328796377983,61.83699870633881,69.4750998934079,0,0,0,0,0.0,0
2025-05-12 03:00:00,173.9,174.8,172.93,174.8,687426.8,1747022399999,119498677.587010,94923,359016.77,62418328.310110,0,0.00511758955781727,0.0051045392016839004,172.908,,,55.65765539337572,-0.15031902338503755,0,,175.62990080642192,172.908,170.18609919357806,73.3505821474774,67.02559789393486,0,0,0,0,0.0,0
2025-05-12 04:00:00,174.8,176.05,173.99,175.74,701222.65,1747025999999,122763703.601500,105002,352265.34,61676071.808800,0,0.005377574370709404,0.0053631668462620465,173.049,,,59.21942873506943,0.04671104068111731,0,,176.03785195350997,173.049,170.06014804649004,85.5109961190168,73.56619232427767,0,0,0,0,0.0,0
2025-05-12 05:00:00,175.73,176.11,173.52,174.45,618268.95,1747029599999,108029725.350790,99213,269411.50,47074760.507200,0,-0.007340389211335063,-0.0073674624349141255,173.05450000000002,,,52.935371502991536,0.09764102203573088,0,,176.0532228948338,173.05450000000002,170.05577710516624,68.07947019867521,75.64701615505646,0,0,0,0,0.0,0
2025-05-12 06:00:00,174.45,175.92,173.72,175.64,612172.23,1747033199999,107145077.428000,99536,306979.69,53727428.964200,0,0.006821438807681268,0.0067982780607335576,173.10899999999998,,,57.423710609868756,0.23135948580886634,0,,176.2506740760302,173.10899999999998,169.96732592396975,81.89910979228449,78.49652536999217,0,0,0,0,0.0,0
2025-05-12 07:00:00,175.64,180.0,174.61,176.01,4676329.45,1747036799999,832566195.941740,513284,2479511.71,441651627.772720,0,0.002106581644272465,0.002104365912361604,173.175,,,58.74119982004925,0.3630037581575323,1,0.42766806676363434,176.49703853078202,173.175,169.852961469218,57.004310344827495,68.99429677859574,0,0,0,0,0.3,1
2025-05-12 08:00:00,176.01,177.14,173.55,176.47,1763329.31,1747040399999,308899342.603450,220201,875762.81,153495117.233660,0,0.0026134878700074804,0.0026100786492636455,173.2995,,,60.38256930791818,0.4987022193063808,1,0.45069322232998626,176.90723322184445,173.2995,169.69176677815554,60.067873303167424,66.32376448009315,0,0,0,0,0.3,1
2025-05-12 09:00:00,176.48,176.87,175.43,175.6,601073.82,1747043999999,105884373.703800,100351,274042.99,48278815.985900,0,-0.004930016433388085,-0.00494220905412545,173.53449999999998,,,55.85661197463349,0.5299337518952996,1,0.385539803935124,177.09845552721973,173.53449999999998,169.97054447278023,50.22624434389136,55.76614266396209,0,0,0,0,0.3,1
