timestamp,Open,High,Low,Close,Volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,Returns,Log_Returns,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D,RSI_Signal,BB_Signal,Stoch_Signal,MA_Signal,Weighted_Signal,Final_Signal
2025-05-10 22:00:00,657.09,657.31,653.94,656.6,21796.66,1746917999999,14289328.58490,47007,11829.44,7754751.75340,0,,,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-10 23:00:00,656.58,664.28,656.38,664.1,61556.88,1746921599999,40703448.13470,79026,33478.75,22133942.19680,0,0.011422479439537003,0.011357735479175691,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 00:00:00,664.1,668.7,656.24,664.16,108584.65,1746925199999,72036628.44400,138657,49828.32,33057011.29350,0,9.034783918071554e-05,9.034375806050497e-05,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 01:00:00,664.16,664.91,656.05,658.99,48192.53,1746928799999,31872074.89440,70167,20631.47,13636506.65710,0,-0.007784268850879239,-0.007814724424183862,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 02:00:00,658.99,664.43,658.42,660.73,34953.5,1746932399999,23120668.34980,54855,16619.23,10994062.17160,0,0.0026404042549963425,0.0026369245116217082,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 03:00:00,660.73,664.58,659.67,662.77,26323.93,1746935999999,17449745.51090,42801,11315.29,7502431.10940,0,0.0030874941352745378,0.003082737613231269,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 04:00:00,662.75,667.88,662.61,665.93,26370.57,1746939599999,17558216.98310,46442,13115.37,8733492.47870,0,0.004767868189567981,0.004756537905957666,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 05:00:00,665.93,667.99,664.5,664.64,22850.15,1746943199999,15222137.94970,36291,9806.91,6534037.66530,0,-0.0019371405402969222,-0.0019390192236078156,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 06:00:00,664.65,664.74,658.12,660.48,32016.7,1746946799999,21176696.88830,60757,14399.13,9523523.50500,0,-0.006259027443427989,-0.00627869727465892,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 07:00:00,660.48,660.49,655.0,656.0,60251.65,1746950399999,39560451.54580,71749,26665.61,17510164.98920,0,-0.006782945736434121,-0.006806054468999502,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 08:00:00,655.99,658.79,655.02,655.21,35032.17,1746953999999,23009652.61020,39531,17471.74,11478350.24830,0,-0.0012042682926828308,-0.001204994006437763,,,,,,0,,,,,,,0,0,0,0,0.0,0
