timestamp,Open,High,Low,Close,Volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,Returns,Log_Returns,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D,RSI_Signal,BB_Signal,Stoch_Signal,MA_Signal,Weighted_Signal,Final_Signal
2025-05-10 22:00:00,17.123,17.397,17.103,17.375,1604004.09,1746917999999,27684272.14751,54921,810059.84,13981051.19069,0,,,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-10 23:00:00,17.374,17.465,17.24,17.332,2054518.87,1746921599999,35664925.74348,64359,1007766.90,17496061.72171,0,-0.0024748201438848927,-0.0024778875731928554,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 00:00:00,17.332,17.434,16.79,17.108,2585110.48,1746925199999,44249940.50850,83087,1217422.03,20838528.59462,0,-0.012924071082390909,-0.013008313513000734,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 01:00:00,17.107,17.163,16.796,16.929,1260960.92,1746928799999,21449908.34457,46268,577906.57,9833815.83674,0,-0.01046294131400527,-0.010518062709549605,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 02:00:00,16.929,17.072,16.809,16.902,1284423.3,1746932399999,21754860.31551,44231,605148.75,10250080.00459,0,-0.0015948963317382603,-0.0015961695328219924,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 03:00:00,16.902,17.044,16.817,16.939,665784.95,1746935999999,11283218.88578,28257,323446.05,5481474.39607,0,0.0021890900485148634,0.0021866974819541485,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 04:00:00,16.938,17.027,16.882,16.995,528573.25,1746939599999,8962313.60406,24618,287750.39,4878472.97064,0,0.0033059802821890916,0.0033005275438345873,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 05:00:00,16.995,17.02,16.874,16.875,472937.84,1746943199999,8013430.84294,22301,225945.64,3828940.49842,0,-0.007060900264783787,-0.007085946389485835,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 06:00:00,16.875,16.904,16.515,16.66,1451382.37,1746946799999,24253177.17735,44420,566179.31,9472082.48760,0,-0.01274074074074072,-0.012822600019896867,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 07:00:00,16.66,16.665,16.292,16.446,1999656.2,1746950399999,32964630.57957,66945,939694.98,15496243.51248,0,-0.012845138055222027,-0.012928350189992829,,,,,,0,,,,,,,0,0,0,0,0.0,0
2025-05-11 08:00:00,16.444,16.59,16.371,16.389,811828.39,1746953999999,13378072.44613,32701,379399.49,6255955.30987,0,-0.003465888361911862,-0.003471908467013607,,,,,,0,,,,,,,0,0,0,0,0.0,0
